E2E_003,Luồng xóa thuốc,"1. Đăng nhập vào hệ thống với quyền admin
2. Mở trang quản lý thuốc
3. Tìm kiếm thuốc cần xóa
4. Nhấn nút ""Xóa"" trên dòng thuốc cần xóa
5. Xác nhận xóa trong hộp thoại xác nhận
6. Tìm kiếm thuốc vừa xóa","5. Hiển thị thông báo ""Xóa thuốc thành công""
6. Không tìm thấy thuốc vừa xóa, hiển thị thông báo ""Không có dữ liệu""",Passed,Passed,"Kiểm thử hệ thống
Bao gồm 4 testcase con: kiểm tra đăng nhập thành công, kiểm tra hiển thị hộp thoại xác nhận, kiểm tra hiển thị thông báo thành công, kiểm tra thuốc đã bị xóa khỏi danh sách"
B. Kiểm thử hiệu năng (Performance Testing),,,,,,
PERF_001,Kiểm thử hiệu năng API lấy danh sách thuốc,"1. Sử dụng JMeter để tạo 100 request đồng thời đến API GET /thuoc/getAll
2. Đo thời gian phản hồi trung bình
3. Đo thông lượng
4. Đo tỷ lệ lỗi","2. Thời gian phản hồi trung bình < 200ms
3. Thông lượng > 20 req/s
4. Tỷ lệ lỗi = 0%",Passed,Passed,"Kiểm thử hệ thống
Bao gồm 3 testcase con: kiểm tra thời gian phản hồi, kiểm tra thông lượng, kiểm tra tỷ lệ lỗi"
PERF_002,Kiểm thử hiệu năng API tìm kiếm thuốc,"1. Sử dụng JMeter để tạo 100 request đồng thời đến API POST /thuoc/search
2. Đo thời gian phản hồi trung bình
3. Đo thông lượng
4. Đo tỷ lệ lỗi","2. Thời gian phản hồi trung bình < 300ms
3. Thông lượng > 15 req/s
4. Tỷ lệ lỗi = 0%",Passed,Passed,"Kiểm thử hệ thống
Bao gồm 3 testcase con: kiểm tra thời gian phản hồi, kiểm tra thông lượng, kiểm tra tỷ lệ lỗi"
C. Kiểm thử tương thích (Compatibility Testing),,,,,,
COMPAT_001,Kiểm thử trên trình duyệt Chrome,"1. Mở trang quản lý thuốc trên Chrome
2. Thực hiện các chức năng cơ bản:
   - Xem danh sách thuốc
   - Thêm thuốc mới
   - Sửa thuốc
   - Xóa thuốc
   - Tìm kiếm thuốc
3. Kiểm tra giao diện và chức năng","3. Tất cả chức năng hoạt động đúng
   - Giao diện hiển thị đúng
   - Các nút bấm hoạt động đúng
   - Thông báo hiển thị đúng
   - Dữ liệu được cập nhật đúng",Passed,NA,"Kiểm thử hệ thống
Bao gồm 5 testcase con: kiểm tra hiển thị danh sách, kiểm tra thêm thuốc, kiểm tra sửa thuốc, kiểm tra xóa thuốc, kiểm tra tìm kiếm thuốc"
COMPAT_002,Kiểm thử trên trình duyệt Edge,"1. Mở trang quản lý thuốc trên Edge
2. Thực hiện các chức năng cơ bản:
   - Xem danh sách thuốc
   - Thêm thuốc mới
   - Sửa thuốc
   - Xóa thuốc
   - Tìm kiếm thuốc
3. Kiểm tra giao diện và chức năng","3. Tất cả chức năng hoạt động đúng
   - Giao diện hiển thị đúng
   - Các nút bấm hoạt động đúng
   - Thông báo hiển thị đúng
   - Dữ liệu được cập nhật đúng",NA,Passed,"Kiểm thử hệ thống
Bao gồm 5 testcase con: kiểm tra hiển thị danh sách, kiểm tra thêm thuốc, kiểm tra sửa thuốc, kiểm tra xóa thuốc, kiểm tra tìm kiếm thuốc"
D. Kiểm thử bảo mật (Security Testing),,,,,,
SEC_001,Kiểm thử bảo mật - SQL Injection trong tìm kiếm thuốc,"1. Đăng nhập vào hệ thống với quyền admin
2. Mở trang quản lý thuốc
3. Nhập các chuỗi SQL Injection vào ô tìm kiếm:
   - ' OR '1'='1
   - '; DROP TABLE thuoc; --
   - ' UNION SELECT * FROM users; --
4. Nhấn nút ""Tìm kiếm""","1. Hệ thống không bị lỗi
2. Không hiển thị dữ liệu nhạy cảm
3. Hệ thống xử lý đúng chuỗi tìm kiếm (escape hoặc parameterized query)
4. Không có thay đổi dữ liệu trong database",Passed,Passed,"Kiểm thử hệ thống
Bao gồm 4 testcase con: kiểm tra hệ thống không bị lỗi, kiểm tra không hiển thị dữ liệu nhạy cảm, kiểm tra xử lý đúng chuỗi tìm kiếm, kiểm tra không có thay đổi dữ liệu"
VI. GIAI ĐOẠN 7: KIỂM THỬ HỘP ĐEN VÀ HỘP TRẮNG,,,,,,
A. Kiểm thử hộp đen (Black-box Testing),,,,,,
BB_001,Kiểm thử phân tích giá trị biên - Giá nhập,"1. Tạo các testcase với giá trị biên của giá nhập:
   - Giá nhập = 0 (biên dưới)
   - Giá nhập = 1 (biên dưới + 1)
   - Giá nhập = 999999999 (biên trên)
   - Giá nhập = -1 (dưới biên dưới)
2. Gọi phương thức create() hoặc update() với các giá trị trên","2. Với giá trị hợp lệ (>= 0):
   - Trả về ResponseDTO với status 200/201 và thông tin thuốc
   Với giá trị không hợp lệ (< 0):
   - Trả về ResponseDTO với status 400 và thông báo lỗi",Passed,Passed,"Kiểm thử hộp đen
Bao gồm 4 testcase con: kiểm tra giá trị biên dưới, biên dưới + 1, biên trên, dưới biên dưới"
BB_002,Kiểm thử phân tích giá trị biên - Giá bán,"1. Tạo các testcase với giá trị biên của giá bán:
   - Giá bán = 0 (biên dưới)
   - Giá bán = 1 (biên dưới + 1)
   - Giá bán = 999999999 (biên trên)
   - Giá bán = -1 (dưới biên dưới)
2. Gọi phương thức create() hoặc update() với các giá trị trên","2. Với giá trị hợp lệ (>= 0):
   - Trả về ResponseDTO với status 200/201 và thông tin thuốc
   Với giá trị không hợp lệ (< 0):
   - Trả về ResponseDTO với status 400 và thông báo lỗi",Passed,Passed,"Kiểm thử hộp đen
Bao gồm 4 testcase con: kiểm tra giá trị biên dưới, biên dưới + 1, biên trên, dưới biên dưới"
BB_003,Kiểm thử phân tích giá trị biên - Số lượng,"1. Tạo các testcase với giá trị biên của số lượng:
   - Số lượng = 0 (biên dưới)
   - Số lượng = 1 (biên dưới + 1)
   - Số lượng = 999999 (biên trên)
   - Số lượng = -1 (dưới biên dưới)
2. Gọi phương thức create() hoặc update() với các giá trị trên","2. Với giá trị hợp lệ (>= 0):
   - Trả về ResponseDTO với status 200/201 và thông tin thuốc
   Với giá trị không hợp lệ (< 0):
   - Trả về ResponseDTO với status 400 và thông báo lỗi",Passed,Passed,"Kiểm thử hộp đen
Bao gồm 4 testcase con: kiểm tra giá trị biên dưới, biên dưới + 1, biên trên, dưới biên dưới"
BB_004,Kiểm thử phân vùng tương đương - Tên thuốc,"1. Tạo các testcase với các phân vùng tương đương của tên thuốc:
   - Tên thuốc hợp lệ (1-255 ký tự)
   - Tên thuốc rỗng (0 ký tự)
   - Tên thuốc quá dài (> 255 ký tự)
2. Gọi phương thức create() hoặc update() với các giá trị trên","2. Với tên thuốc hợp lệ:
   - Trả về ResponseDTO với status 200/201 và thông tin thuốc
   Với tên thuốc không hợp lệ:
   - Trả về ResponseDTO với status 400 và thông báo lỗi",Passed,Passed,"Kiểm thử hộp đen
Bao gồm 3 testcase con: kiểm tra tên thuốc hợp lệ, tên thuốc rỗng, tên thuốc quá dài"
BB_005,Kiểm thử phân vùng tương đương - Mã thuốc,"1. Tạo các testcase với các phân vùng tương đương của mã thuốc:
   - Mã thuốc hợp lệ (1-50 ký tự)
   - Mã thuốc rỗng (0 ký tự)
   - Mã thuốc quá dài (> 50 ký tự)
   - Mã thuốc đã tồn tại
2. Gọi phương thức create() với các giá trị trên","2. Với mã thuốc hợp lệ và chưa tồn tại:
   - Trả về ResponseDTO với status 201 và thông tin thuốc
   Với mã thuốc không hợp lệ hoặc đã tồn tại:
   - Trả về ResponseDTO với status 400 và thông báo lỗi",Passed,Passed,"Kiểm thử hộp đen
Bao gồm 4 testcase con: kiểm tra mã thuốc hợp lệ, mã thuốc rỗng, mã thuốc quá dài, mã thuốc đã tồn tại"
B. Kiểm thử hộp trắng (White-box Testing),,,,,,
WB_001,Kiểm thử phân tích đường dẫn - Phương thức create(),"1. Tạo các testcase để bao phủ tất cả các đường dẫn trong phương thức create():
   - Đường dẫn thành công (dữ liệu hợp lệ)
   - Đường dẫn thất bại (mã thuốc đã tồn tại)
   - Đường dẫn thất bại (tên thuốc đã tồn tại)
   - Đường dẫn thất bại (dữ liệu không hợp lệ)
2. Gọi phương thức create() với các dữ liệu tương ứng","2. Đường dẫn thành công:
   - Trả về ResponseDTO với status 201 và thông tin thuốc
   Đường dẫn thất bại:
   - Trả về ResponseDTO với status 400 và thông báo lỗi tương ứng",Passed,Passed,"Kiểm thử hộp trắng
Bao gồm 4 testcase con: kiểm tra đường dẫn thành công, đường dẫn thất bại do mã thuốc đã tồn tại, đường dẫn thất bại do tên thuốc đã tồn tại, đường dẫn thất bại do dữ liệu không hợp lệ"
WB_002,Kiểm thử phân tích đường dẫn - Phương thức update(),"1. Tạo các testcase để bao phủ tất cả các đường dẫn trong phương thức update():
   - Đường dẫn thành công (dữ liệu hợp lệ)
   - Đường dẫn thất bại (thuốc không tồn tại)
   - Đường dẫn thất bại (tên thuốc đã tồn tại)
   - Đường dẫn thất bại (dữ liệu không hợp lệ)
2. Gọi phương thức update() với các dữ liệu tương ứng","2. Đường dẫn thành công:
   - Trả về ResponseDTO với status 200 và thông tin thuốc
   Đường dẫn thất bại:
   - Trả về ResponseDTO với status 400/404 và thông báo lỗi tương ứng",Passed,Passed,"Kiểm thử hộp trắng
Bao gồm 4 testcase con: kiểm tra đường dẫn thành công, đường dẫn thất bại do thuốc không tồn tại, đường dẫn thất bại do tên thuốc đã tồn tại, đường dẫn thất bại do dữ liệu không hợp lệ"
WB_003,Kiểm thử phân tích đường dẫn - Phương thức delete(),"1. Tạo các testcase để bao phủ tất cả các đường dẫn trong phương thức delete():
   - Đường dẫn thành công (thuốc tồn tại)
   - Đường dẫn thất bại (thuốc không tồn tại)
   - Đường dẫn thất bại (lỗi khi xóa)
2. Gọi phương thức delete() với các dữ liệu tương ứng","2. Đường dẫn thành công:
   - Trả về ResponseDTO với status 200 và thông báo thành công
   Đường dẫn thất bại:
   - Trả về ResponseDTO với status 404/500 và thông báo lỗi tương ứng",Passed,Passed,"Kiểm thử hộp trắng
Bao gồm 3 testcase con: kiểm tra đường dẫn thành công, đường dẫn thất bại do thuốc không tồn tại, đường dẫn thất bại do lỗi khi xóa"
WB_004,Kiểm thử phân tích đường dẫn - Phương thức search(),"1. Tạo các testcase để bao phủ tất cả các đường dẫn trong phương thức search():
   - Đường dẫn với nhiều điều kiện tìm kiếm
   - Đường dẫn với một điều kiện tìm kiếm
   - Đường dẫn không có điều kiện tìm kiếm
   - Đường dẫn với kết quả trống
2. Gọi phương thức search() với các dữ liệu tương ứng","2. Đường dẫn thành công:
   - Trả về ResponseDTO với status 200 và kết quả tìm kiếm
   Đường dẫn không có kết quả:
   - Trả về ResponseDTO với status 200 và danh sách rỗng",Passed,Passed,"Kiểm thử hộp trắng
Bao gồm 4 testcase con: kiểm tra đường dẫn với nhiều điều kiện tìm kiếm, đường dẫn với một điều kiện tìm kiếm, đường dẫn không có điều kiện tìm kiếm, đường dẫn với kết quả trống"
WB_005,Kiểm thử bao phủ mã nguồn - ThuocService,"1. Tạo các testcase để đạt độ bao phủ mã nguồn cao cho ThuocService:
   - Bao phủ tất cả các phương thức
   - Bao phủ tất cả các nhánh điều kiện
   - Bao phủ tất cả các khối try-catch
2. Chạy các testcase và đo độ bao phủ mã nguồn","2. Độ bao phủ mã nguồn đạt > 90%
   - Bao phủ dòng lệnh > 90%
   - Bao phủ nhánh > 90%
   - Bao phủ phương thức = 100%",Passed,Passed,"Kiểm thử hộp trắng
Bao gồm 3 testcase con: kiểm tra bao phủ dòng lệnh, kiểm tra bao phủ nhánh, kiểm tra bao phủ phương thức"
